id_legado;cpf;nome;email;cidade;dt_cadastro
4159;2447830718;João Souza;joao.souza3159@gmail.com; Valinhos  ;2021-02-15
3276;47955412990;Válter Barbosa;valter.barbosa2276@gmail.com;Belo Horizonte;03/10/2020
1933;37629745435;André Silva;andre.silva933@gmail.com;Belo Horizonte;08/01/2020
13883;65195654581;Sebastião Souza;contato4883@hotmail.com;Goiânia;02-03-21
9262;053.021.465-25;Sebastião Araújo;contato262@hotmail.com; São Paulo  ;2020-01-05
2683;826.870.977-48;Luís Machado;luis.machado1683@gmail.com;São Paulo;03/05/2025
2739;70856094005;Sebastião Simões;sebastiao.simões1739@gmail.com;Santo André;31/03/2019
2351;7773217505;Sebastião Souza;sebastiao.souza1351@gmail.com;Valinhos;28-09-22
5354;37601832554;Fábio Barbosa;fabio.barbosa4354@gmail.com;Goiânia;2021-08-05
1954;428.860.505-98;Sebastião Peçanha;sebastiao.pecanha954@gmail.com; São Paulo  ;11/06/2020
6193;18696750454;Antônio Araújo;antonio.araujo5193@gmail.com;Sorocaba;27-03-24
1528;91266201548;José Silva;jose.silva528@gmail.com;Santo André;31-08-20
5265;822.819.403-06;Fábio Simões;fabio.simões4265@gmail.com;Niterói;22-04-23
2153;085.294.690-20;Patrícia Souza;patricia.souza1153@gmail.com;Sorocaba;22/03/2024
2340;159.773.854-98;Sebastião Peçanha;sebastiao.pecanha1340@gmail.com;Rio de Janeiro;2019-06-07
1963;35953828039;Antônio Silva;antonio.silva963@gmail.com;Goiânia;06-08-20
5277;47669953500;João Simões;joao.simões4277@gmail.com;Valinhos;2019-08-07
2162;58690170766;João Araújo;joao.araujo1162@gmail.com;CURITIBA;2021-10-28
5273;973.098.065-90;Luís Araújo;luis.araujo4273@gmail.com;Campinas;2022-06-10
2176;83180036672;André Gonçalves;andre.goncalves1176@gmail.com;SÃO PAULO;2020-10-22
6087;93732972950;André Ribeiro;andre.ribeiro5087@gmail.com;Valinhos;08-09-24
6206;473.558.785-30;Luís Souza;luis.souza5206@gmail.com;Rio de Janeiro;08-08-24
6484;920.283.528-41;Válter Simões;valter.simões5484@gmail.com;Goiânia;19-02-20
3960;512.094.596-12;Conceição Simões;conceicao.simões2960@gmail.com;Belo Horizonte;22-04-25
5122;74360489889;Ana Peçanha;ana.pecanha4122@gmail.com;Santo André;2023-12-03
1457;562.608.564-58;Maria Barbosa;maria.barbosa457@gmail.com;valinhos;2020-09-23
2761;25296444892;Ana Peçanha;ana.pecanha1761@gmail.com;Santo André;2020-04-20
11190;862.430.146-74;Sebastião Araújo;contato2190@hotmail.com;São Paulo;20-08-23
5457;20328707899;Válter Peçanha;valter.pecanha4457@gmail.com;Sorocaba;18-08-21
9243;82223943128;PATRÍCIA MACHADO;patricia.machado243@gmail.com;Santo André;05/04/2022
5652;016.097.067-90;Antônio Araújo;N/A;Campinas;01/06/2021
2888;35168522408;André Simões;andre.simões1888@gmail.com;Valinhos;29-05-24
1934;20381876900;Válter Gonçalves;NULL;Santo André;12-09-21
5004;70572677979;João Silva;joao.silva4004@gmail.com;são paulo;2021-04-02
1762;896.340.646-63;Sebastião Simões;sebastiao.simões762@gmail.com;Valinhos;03-11-19
1635;99610023185;Luís Simões;luis.simões635@gmail.com;Rio de Janeiro;27/08/2021
6840;55775437209;André Assunção;andre.assuncao5840@gmail.com;Campinas;17/08/2022
4099;61501235028;Mônica Assunção;monica.assuncao3099@gmail.com;Goiânia;2023-01-14
3243;931.649.095-27;Sebastião Barbosa;sebastiao.barbosa2243@gmail.com;Sorocaba;25-07-19
2202;18361133828;José Peçanha;jose.pecanha1202@gmail.com;Santo André;18/12/2020
3507;09225450818;João Peçanha;joao.pecanha2507@gmail.com;São Paulo;11-03-24
5720;31695800605;Maria Souza;maria.souza4720@gmail.com;GOIÂNIA;11/08/2019
6406;39578476567;Antônio Simões;antonio.simões5406@gmail.com;Belo Horizonte;25/05/2021
6988;56935835461;André Araújo;andre.araujo5988@gmail.com;Goiânia;2024-02-04
6209;30750475706;Patrícia Machado;patricia.machado5209@gmail.com;Belo Horizonte;2021-12-11
1596;52334383643;Mônica Silva;monica.silva596@gmail.com;Valinhos;01/07/2025
3409;73815229340;Fábio Simões;fabio.simões2409@gmail.com;Valinhos;2019-06-02
6224;379.889.008-03;Mônica Araújo;monica.araujo5224@gmail.com;Belo Horizonte;30-10-25
2819;11085184609;Célia Machado;celia.machado1819@gmail.com;Curitiba;2019-11-09
4613;10213050900;Válter Araújo;valter.araujo3613@gmail.com;Belo Horizonte;21-04-22
5284;14604991235;Ana Peçanha;ana.pecanha4284@gmail.com; VALINHOS  ;2020-11-16
4618;042.018.590-96;José Simões;jose.simões3618@gmail.com;Campinas;2023-06-01
6655;85214795904;Célia Peçanha;celia.pecanha5655@gmail.com;santo andré;2021-09-29
1038;831.367.837-27;Luís Simões;luis.simões38@gmail.com;Campinas;23-09-21
6871;674.484.690-61;Mônica Peçanha;monica.pecanha5871@gmail.com;Goiânia;30-01-23
5749;76647124322;André Peçanha;andre.pecanha4749@gmail.com;santo andré;2022-04-27
3038;47560164218;Antônio Assunção;antonio.assuncao2038@gmail.com;Belo Horizonte;29/12/2020
4540;77988618237;André Souza;andre.souza3540@gmail.com;BELO HORIZONTE;16-01-19
6967;910.905.390-53;João Ribeiro;joao.ribeiro5967@gmail.com;BELO HORIZONTE;06-03-24
1270;55647292933;Válter Souza;valter.souza270@gmail.com;Rio de Janeiro;14-03-21
3750;28106076300;Antônio Araújo;antonio.araujo2750@gmail.com;GOIÂNIA;18/03/2023
3682;31584643900;Antônio Gonçalves;antonio.goncalves2682@gmail.com; Curitiba  ;21-07-25
5390;177.019.827-01;Patrícia Souza;patricia.souza4390@gmail.com;Curitiba;2025-04-16
6675;865.021.360-01;Sebastião Silva;sebastiao.silva5675@gmail.com; Rio de Janeiro  ;01-05-24
6426;18732856555;Mônica Silva;monica.silva5426@gmail.com;NITERÓI;27/08/2021
2071;87915059688;Luís Souza;luis.souza1071@gmail.com;GOIÂNIA;02/06/2020
1542;60930685369;Mônica Barbosa;monica.barbosa542@gmail.com;São Paulo;14/11/2024
5410;216.275.733-80;José Silva;;Campinas;03-07-21
3953;1817497340;Maria Souza;maria.souza2953@gmail.com;Niterói;15-04-19
11496;41442942690;MÔNICA SILVA;monica.silva2496@gmail.com;São Paulo;23/09/2019
4522;88273749061;Antônio Ribeiro;antonio.ribeiro3522@gmail.com;Campinas;28/09/2019
5531;25084342131;Maria Gonçalves;maria.goncalves4531@gmail.com;Santo André;11-01-25
6295;31197921877;Válter Souza;valter.souza5295@gmail.com;São Paulo;2023-01-12
2640;59722422812;Célia Araújo;celia.araujo1640@gmail.com;niterói;16-03-25
5573;44080995890;Mônica Barbosa;monica.barbosa4573@gmail.com;Campinas;30-06-25
2830;15459858631;Conceição Peçanha;conceicao.pecanha1830@gmail.com;BELO HORIZONTE;07-11-20
6445;73958008186;Luís Ribeiro;luis.ribeiro5445@gmail.com;Campinas;04/10/2020
4726;65536018108;Luís Silva;luis.silva3726@gmail.com;SANTO ANDRÉ;25-12-22
4324;58716639316;Ana Gonçalves;ana.goncalves3324@gmail.com;Goiânia;2024-10-04
5173;79110746587;João Peçanha;joao.pecanha4173@gmail.com;RIO DE JANEIRO;2019-01-28
6126;35724344084;André Barbosa;andre.barbosa5126@gmail.com;Valinhos;29/12/2023
6493;38673979617;Célia Peçanha;celia.pecanha5493@gmail.com;Sorocaba;11/07/2025
4567;88999498409;Válter Silva;valter.silva3567@gmail.com;Valinhos;24-05-19
4739;96062638276;Maria Machado;maria.machado3739@gmail.com;Belo Horizonte;19-08-24
5823;161.279.242-19;Célia Souza;celia.souza4823@gmail.com; Curitiba  ;07-05-20
6011;808.684.762-42;André Machado;andre.machado5011@gmail.com;sorocaba;2021-03-18
1687;31921342404;José Barbosa;jose.barbosa687@gmail.com;Goiânia;2025-08-22
6911;52436801762;João Barbosa;joao.barbosa5911@gmail.com;Sorocaba;2019-02-05
1977;6736820561;Sebastião Barbosa;sebastiao.barbosa977@gmail.com;valinhos;05/09/2022
3695;44710606005;Mônica Araújo;monica.araujo2695@gmail.com;Sorocaba;2020-11-04
1356;78700505048;Ana Barbosa;ana.barbosa356@gmail.com;SANTO ANDRÉ;23-10-19
11743;890.985.927-08;Antônio Gonçalves;antonio.araujo2743@gmail.com;Niterói;11-10-25
1703;42576270263;José Ribeiro;jose.ribeiro703@gmail.com;valinhos;05/01/2020
3030;2948747805;José Barbosa;jose.barbosa2030@gmail.com;Niterói;2022-04-04
1408;603.242.044-26;José Silva;jose.silva408@gmail.com; Sorocaba  ;10-12-19
4874;72684730873;Fábio Silva;fabio.silva3874@gmail.com;são paulo;2020-06-08
4384;28398639105;Sebastião Gonçalves;-;Sorocaba;15-06-19
4606;36981200627;André Machado;andre.machado3606@gmail.com;Goiânia;25/09/2023
6804;436.539.347-29;João Araújo;joao.araujo5804@gmail.com; Santo André  ;2022-03-31
4883;805.445.292-60;José Ribeiro;jose.ribeiro3883@gmail.com;Belo Horizonte;26-11-21
14620;398.216.119-31;Célia Souza;contato5620@hotmail.com;Valinhos;11-12-23
6952;31310855684;Fábio Machado;fabio.machado5952@gmail.com;Goiânia;2022-05-21
6218;38296355329;Válter Assunção;valter.assuncao5218@gmail.com;Santo André;02/03/2019
1082;905.151.864-14;Válter Machado;valter.machado82@gmail.com;CURITIBA;03-12-22
4472;40451228502;Válter Barbosa;valter.barbosa3472@gmail.com; Rio de Janeiro  ;17-04-20
2688;198.042.554-05;Célia Silva;celia.silva1688@gmail.com;Sorocaba;2020-06-24
14758;873.774.244-27;Patrícia Silva;contato5758@hotmail.com;Goiânia;26-05-24
5206;6773685265;Luís Ribeiro;luis.ribeiro4206@gmail.com;Sorocaba;02-11-22
2695;83309587282;André Barbosa;andre.barbosa1695@gmail.com; Santo André  ;2019-07-20
4352;05236141605;Ana Simões;NULL;Sorocaba;30-04-19
1373;137.116.241-70;Antônio Souza;antonio.souza373@gmail.com;sorocaba;2019-04-03
3505;206.370.355-85;Fábio Souza;fabio.souza2505@gmail.com;Goiânia;11-11-19
4108;26668854532;Ana Peçanha;ana.pecanha3108@gmail.com;Sorocaba;13-12-22
6477;523.431.946-61;Luís Ribeiro;luis.ribeiro5477@gmail.com;Niterói;15-09-23
2164;216.265.496-21;Ana Araújo;ana.araujo1164@gmail.com;São Paulo;2021-04-08
4195;14056502579;Luís Silva;luis.silva3195@gmail.com;NITERÓI;19-08-19
3611;468.314.650-99;Patrícia Silva;patricia.silva2611@gmail.com;Belo Horizonte;25-02-23
2102;16880053742;Patrícia Machado;patricia.machado1102@gmail.com;Campinas;25-09-20
1257;49864300920;Célia Silva;celia.silva257@gmail.com;Rio de Janeiro;23/01/2023
4585;242.784.128-51;Mônica Peçanha;monica.pecanha3585@gmail.com;CAMPINAS;15/08/2020
1713;15466024104;Sebastião Souza;sebastiao.souza713@gmail.com;Niterói;06/10/2024
1610;71883977401;André Simões;andre.simões610@gmail.com;Belo Horizonte;16/12/2022
6830;5827991474;Maria Barbosa;maria.barbosa5830@gmail.com;NITERÓI;05/09/2021
2158;202.847.190-56;André Gonçalves;andre.goncalves1158@gmail.com;Valinhos;28-08-19
6955;30538637749;Ana Machado;ana.machado5955@gmail.com;Valinhos;2019-09-24
13671;02915425906;José Machado;jose.barbosa4671@gmail.com;Niterói;06/08/2020
6172;80033137595;Luís Barbosa;-;Goiânia;20/01/2025
4178;118.581.101-06;João Gonçalves;joao.goncalves3178@gmail.com;curitiba;22-08-25
2796;05644685330;Antônio Assunção;antonio.assuncao1796@gmail.com; Curitiba  ;29-07-23
1308;29251881251;José Silva;jose.silva308@gmail.com;Goiânia;26/01/2022
3299;587.837.105-74;Fábio Gonçalves;fabio.goncalves2299@gmail.com;NITERÓI;22/07/2024
4833;35194199716;Patrícia Barbosa;patricia.barbosa3833@gmail.com; Sorocaba  ;10-03-20
3934;78110802303;Célia Araújo;celia.araujo2934@gmail.com;Niterói;2020-07-29
4885;16571417804;Patrícia Ribeiro;patricia.ribeiro3885@gmail.com;CAMPINAS;2021-03-05
4783;854.914.651-00;Luís Machado;luis.machado3783@gmail.com; CAMPINAS  ;05/10/2025
1439;57293417250;José Machado;jose.machado439@gmail.com;Goiânia;19-08-21
4775;87372380510;José Souza;jose.souza3775@gmail.com;goiânia;01-05-23
1710;74017750931;Antônio Peçanha;antonio.pecanha710@gmail.com; Belo Horizonte  ;2021-12-30
3506;62965863613;João Gonçalves;joao.goncalves2506@gmail.com;Rio de Janeiro;22/06/2024
6152;43863222130;João Assunção;joao.assuncao5152@gmail.com;São Paulo;2025-03-14
2711;287.835.733-72;Válter Barbosa;valter.barbosa1711@gmail.com;rio de janeiro;2021-08-10
5762;33306559768;Maria Araújo;maria.araujo4762@gmail.com; Valinhos  ;2020-09-22
4011;23175487700;Válter Araújo;valter.araujo3011@gmail.com; VALINHOS  ;25-04-21
4145;86979358499;José Araújo;jose.araujo3145@gmail.com;Niterói;2020-02-20
5748;781.219.657-72;Conceição Souza;conceicao.souza4748@gmail.com;Belo Horizonte;28/04/2023
4718;66397180140;João Peçanha;joao.pecanha3718@gmail.com;Curitiba;26-06-25
3959;91569490651;Válter Barbosa;valter.barbosa2959@gmail.com; Sorocaba  ;26/11/2020
2772;28303424378;Conceição Araújo;conceicao.araujo1772@gmail.com;Goiânia;13-04-25
2049;745.338.906-28;Válter Assunção;valter.assuncao1049@gmail.com;Goiânia;2021-01-24
3603;88811859204;Ana Silva;ana.silva2603@gmail.com;Campinas;2024-02-01
4784;61718670982;Ana Simões;ana.simões3784@gmail.com;São Paulo;11-11-21
3781;431.055.031-29;Célia Barbosa;celia.barbosa2781@gmail.com;CURITIBA;2023-10-30
2642;358.667.155-54;Sebastião Silva;sebastiao.silva1642@gmail.com;niterói;2023-11-27
2540;46720073400;Patrícia Machado;patricia.machado1540@gmail.com;NITERÓI;2021-07-19
2546;167.337.461-15;José Souza;jose.souza1546@gmail.com;Sorocaba;2020-11-14
6288;974.145.187-36;Conceição Souza;conceicao.souza5288@gmail.com;Santo André;2021-09-03
4898;212.256.244-79;Sebastião Gonçalves;sebastiao.goncalves3898@gmail.com;Valinhos;2023-10-03
1385;96471589042;José Machado;N/A;Sorocaba;2020-10-30
3712;48709295119;José Barbosa;jose.barbosa2712@gmail.com;São Paulo;2024-11-25
2316;48374441720;Antônio Assunção;antonio.assuncao1316@gmail.com;Curitiba;2023-05-12
5667;16153644392;Sebastião Gonçalves;sebastiao.goncalves4667@gmail.com; São Paulo  ;2022-06-15
11751;564.162.987-16;JOSÉ ASSUNÇÃO;contato2751@hotmail.com;Curitiba;06-01-22
3743;89098592708;Antônio Araújo;antonio.araujo2743@gmail.com;Niterói;11-10-25
1945;06462554010;Patrícia Araújo;patricia.araujo945@gmail.com;Curitiba;18-04-22
4183;97894259616;Fábio Silva;fabio.silva3183@gmail.com;Campinas;30/10/2025
5213;27800560880;Ana Barbosa;ana.barbosa4213@gmail.com;BELO HORIZONTE;2020-07-28
5438;949.957.202-35;Conceição Gonçalves;conceicao.goncalves4438@gmail.com;Belo Horizonte;2020-04-30
1333;928.161.581-95;Célia Simões;celia.simões333@gmail.com;goiânia;2020-10-13
6985;90103490205;Conceição Assunção;conceicao.assuncao5985@gmail.com;GOIÂNIA;21/04/2024
6806;075.791.882-44;Mônica Souza;monica.souza5806@gmail.com;Campinas;19/08/2021
2272;43198392420;Antônio Barbosa;antonio.barbosa1272@gmail.com;SÃO PAULO;08/10/2023
4252;75864358398;Luís Assunção;luis.assuncao3252@gmail.com;Rio de Janeiro;08/12/2021
4281;62593286563;Patrícia Souza;patricia.souza3281@gmail.com;niterói;08/06/2025
3472;530.727.728-86;André Gonçalves;andre.goncalves2472@gmail.com;Niterói;28/03/2025
3657;249.969.660-50;Patrícia Souza;patricia.souza2657@gmail.com; Curitiba  ;18-03-20
2507;17758015867;Sebastião Peçanha;sebastiao.pecanha1507@gmail.com; Niterói  ;09/04/2021
5015;13336345286;Antônio Araújo;antonio.araujo4015@gmail.com;Goiânia;14/03/2023
5103;23272445013;Ana Barbosa;ana.barbosa4103@gmail.com;Rio de Janeiro;20-02-22
6319;15327639568;Célia Assunção;celia.assuncao5319@gmail.com;Belo Horizonte;2024-05-30
5049;684642824;Ana Ribeiro;ana.ribeiro4049@gmail.com;Sorocaba;05-02-23
2440;677.349.852-03;Válter Araújo;valter.araujo1440@gmail.com;Campinas;2023-04-21
2918;20306951657;Mônica Souza;monica.souza1918@gmail.com; Campinas  ;17/09/2019
1701;79966734546;Luís Peçanha;luis.pecanha701@gmail.com;Rio de Janeiro;2024-09-07
3827;173.671.387-66;Antônio Silva;antonio.silva2827@gmail.com;Rio de Janeiro;2020-04-25
1055;16117240074;João Ribeiro;joao.ribeiro55@gmail.com;GOIÂNIA;07/05/2025
2800;20039344991;Sebastião Machado;sebastiao.machado1800@gmail.com;Valinhos;30-10-19
3989;03102623727;João Peçanha;joao.pecanha2989@gmail.com;Belo Horizonte;06/12/2022
1026;214.895.134-34;Ana Gonçalves;NULL;Sorocaba;09-02-24
2699;16397149285;Patrícia Simões;patricia.simões1699@gmail.com;Sorocaba;2022-06-22
2413;355.707.731-42;Válter Araújo;valter.araujo1413@gmail.com; Curitiba  ;27-07-22
3991;535.423.724-63;Luís Peçanha;luis.pecanha2991@gmail.com;valinhos;27/05/2024
2356;39160770074;Fábio Araújo;fabio.araujo1356@gmail.com;São Paulo;30-06-22
5953;970.794.720-91;José Machado;jose.machado4953@gmail.com;Sorocaba;17/01/2025
4141;002.415.517-90;Conceição Barbosa;conceicao.barbosa3141@gmail.com;Rio de Janeiro;13/05/2021
3878;77485652605;José Ribeiro;jose.ribeiro2878@gmail.com;belo horizonte;22/09/2020
6375;44146332737;Válter Ribeiro;valter.ribeiro5375@gmail.com;niterói;25-11-23
2515;736.015.791-97;Conceição Silva;conceicao.silva1515@gmail.com;CAMPINAS;12/09/2020
4061;49576039606;Maria Silva;maria.silva3061@gmail.com;niterói;2024-05-11
4075;55731492611;José Ribeiro;jose.ribeiro3075@gmail.com;GOIÂNIA;15-09-20
6754;750.261.586-50;Mônica Peçanha;monica.pecanha5754@gmail.com;Rio de Janeiro;30-07-24
6219;21244641677;Mônica Peçanha;monica.pecanha5219@gmail.com;Belo Horizonte;02/05/2021
5071;48196424051;Patrícia Araújo;patricia.araujo4071@gmail.com; Belo Horizonte  ;2019-11-02
1882;05766194501;Célia Simões;-;Campinas;06/09/2024
3476;92501691598;Luís Barbosa;luis.barbosa2476@gmail.com;Niterói;12/05/2024
2106;135.302.816-03;João Peçanha;joao.pecanha1106@gmail.com;RIO DE JANEIRO;24-08-19
5189;36917423866;Patrícia Barbosa;patricia.barbosa4189@gmail.com; Campinas  ;08-08-19
3079;043.817.799-16;Célia Machado;celia.machado2079@gmail.com;Belo Horizonte;07/03/2022
5279;43710458200;Fábio Peçanha;fabio.pecanha4279@gmail.com;São Paulo;26-02-24
1157;76772190394;Antônio Araújo;antonio.araujo157@gmail.com;Valinhos;21-07-24
1599;98028413900;João Barbosa;joao.barbosa599@gmail.com;valinhos;2021-06-07
5691;66961479774;Ana Barbosa;ana.barbosa4691@gmail.com;Goiânia;14/07/2021
6381;03323164911;Célia Peçanha;celia.pecanha5381@gmail.com;NITERÓI;2024-07-14
6781;24449295781;Fábio Simões;fabio.simões5781@gmail.com;CAMPINAS;01/02/2019
1645;89003010200;Antônio Silva;antonio.silva645@gmail.com;Niterói;12-04-22
5342;63574088590;Antônio Ribeiro;antonio.ribeiro4342@gmail.com;campinas;2025-02-13
5514;397.422.577-36;André Barbosa;andre.barbosa4514@gmail.com;Belo Horizonte;29/01/2022
2434;802.693.315-06;José Araújo;; são paulo  ;2024-08-19
6894;74871644545;Mônica Machado;NULL;SÃO PAULO;2021-09-28
4890;37581162524;André Machado;andre.machado3890@gmail.com;Sorocaba;2019-10-16
4161;454.367.687-41;Sebastião Simões;sebastiao.simões3161@gmail.com;Goiânia;31-01-21
6373;44642859535;Conceição Gonçalves;conceicao.goncalves5373@gmail.com;niterói;13/07/2020
2901;67322348702;Ana Machado;ana.machado1901@gmail.com; Goiânia  ;29/01/2020
2806;94657770640;Fábio Barbosa;fabio.barbosa1806@gmail.com;Sorocaba;2022-06-08
3303;762.270.254-45;Maria Peçanha;maria.pecanha2303@gmail.com;Rio de Janeiro;2022-06-19
2866;603.611.892-90;André Silva;andre.silva1866@gmail.com;Curitiba;2023-04-02
3816;151.632.956-24;Maria Ribeiro;maria.ribeiro2816@gmail.com;Valinhos;2021-09-18
6638;20604540930;Mônica Barbosa;monica.barbosa5638@gmail.com;Rio de Janeiro;24/09/2019
4564;09531615608;Luís Barbosa;luis.barbosa3564@gmail.com;Niterói;03/01/2022
1346;41027674798;Patrícia Barbosa;patricia.barbosa346@gmail.com;Goiânia;2023-11-16
1998;31239204965;Sebastião Silva;sebastiao.silva998@gmail.com;santo andré;17-10-20
3828;61624698832;Mônica Peçanha;monica.pecanha2828@gmail.com;goiânia;19/08/2024
5484;18859377501;Conceição Machado;conceicao.machado4484@gmail.com;Belo Horizonte;14-07-22
5986;6582283074;Patrícia Ribeiro;patricia.ribeiro4986@gmail.com; Belo Horizonte  ;2023-09-04
2235;394.120.944-26;Luís Simões;luis.simões1235@gmail.com;Goiânia;18-01-21
6377;06964690140;Sebastião Ribeiro;sebastiao.ribeiro5377@gmail.com;Valinhos;29/01/2024
5834;82097886205;Ana Assunção;ana.assuncao4834@gmail.com;Belo Horizonte;01/07/2021
3882;445.236.494-21;André Silva;andre.silva2882@gmail.com;VALINHOS;06-07-24
3414;20622609386;Sebastião Ribeiro;sebastiao.ribeiro2414@gmail.com;Goiânia;2021-08-04
6838;205.125.322-66;Mônica Souza;monica.souza5838@gmail.com;Belo Horizonte;08-08-21
3184;88623357094;Antônio Assunção;antonio.assuncao2184@gmail.com;Campinas;2022-06-09
6273;91694049680;Sebastião Assunção;sebastiao.assuncao5273@gmail.com;São Paulo;13-08-24
3402;95311543922;Maria Assunção;maria.assuncao2402@gmail.com;Belo Horizonte;02/07/2025
3109;078.869.858-34;Antônio Machado;antonio.machado2109@gmail.com;CAMPINAS;24-11-23
1553;75541108292;André Assunção;andre.assuncao553@gmail.com;Niterói;04-02-22
5205;31413503969;Válter Assunção;valter.assuncao4205@gmail.com;campinas;01-10-19
4802;65866814056;Válter Ribeiro;valter.ribeiro3802@gmail.com;Belo Horizonte;2022-08-21
4265;750.682.337-30;Ana Machado;ana.machado3265@gmail.com;Sorocaba;2020-12-20
1468;87060566449;Célia Simões;celia.simões468@gmail.com;Santo André;2021-07-08
3884;058.653.143-27;José Gonçalves;;belo horizonte;2019-07-05
5402;70207397090;Sebastião Araújo;sebastiao.araujo4402@gmail.com;GOIÂNIA;2019-09-25
3096;511.286.381-18;João Assunção;NULL;Valinhos;05-06-19
3795;30692509801;Conceição Assunção;conceicao.assuncao2795@gmail.com; Belo Horizonte  ;2025-06-08
6653;086.296.629-99;Maria Machado;maria.machado5653@gmail.com;valinhos;2022-12-18
6944;14372598475;Patrícia Souza;patricia.souza5944@gmail.com;VALINHOS;06-08-20
3204;15912426904;Luís Assunção;luis.assuncao2204@gmail.com;Santo André;06-04-21
4835;06456200920;Mônica Gonçalves;monica.goncalves3835@gmail.com;Rio de Janeiro;25-04-25
12878;508.825.704-04;ANDRÉ ASSUNÇÃO;andre.assuncao3878@gmail.com;belo horizonte;2024-09-27
5172;57961444050;Luís Machado;luis.machado4172@gmail.com;Niterói;28/10/2022
5852;612.824.082-83;Mônica Simões;monica.simões4852@gmail.com;Valinhos;2019-06-04
5359;48224302512;Célia Barbosa;celia.barbosa4359@gmail.com;Curitiba;2021-06-20
3344;56683032505;Sebastião Machado;sebastiao.machado2344@gmail.com;Valinhos;30-12-23
3048;1130852300;Sebastião Barbosa;sebastiao.barbosa2048@gmail.com;Rio de Janeiro;20/02/2019
2086;51074091302;Maria Souza;maria.souza1086@gmail.com; Santo André  ;2019-03-20
5590;227.607.866-93;Luís Peçanha;luis.pecanha4590@gmail.com;Valinhos;2019-06-03
3650;59881610303;Sebastião Araújo;sebastiao.araujo2650@gmail.com;Niterói;11/09/2024
4336;44944748434;Patrícia Peçanha;patricia.pecanha3336@gmail.com;Belo Horizonte;11/12/2021
6345;29943215992;Mônica Barbosa;monica.barbosa5345@gmail.com;Valinhos;01-06-24
6698;55438128502;José Machado;jose.machado5698@gmail.com; SANTO ANDRÉ  ;23-06-22
6298;97042202430;Conceição Barbosa;conceicao.barbosa5298@gmail.com;Valinhos;04-07-24
2936;53882872039;Luís Peçanha;luis.pecanha1936@gmail.com;Goiânia;20-12-24
3188;15300751499;Mônica Souza;monica.souza2188@gmail.com;Rio de Janeiro;18-05-25
3361;773.660.985-31;Fábio Barbosa;fabio.barbosa2361@gmail.com;Belo Horizonte;2023-05-12
6715;49226042195;Conceição Ribeiro;conceicao.ribeiro5715@gmail.com;SÃO PAULO;10/11/2023
4661;4387243058;Célia Ribeiro;celia.ribeiro3661@gmail.com;Goiânia;13/12/2021
1523;4098366568;Patrícia Gonçalves;patricia.goncalves523@gmail.com;Niterói;2019-02-07
4235;21023872838;Célia Silva;celia.silva3235@gmail.com;Goiânia;2022-06-13
9626;661.287.585-25;Sebastião Araújo;sebastiao.simões626@gmail.com;Goiânia;19/04/2019
5896;34599865907;Célia Machado;celia.machado4896@gmail.com;Valinhos;2024-11-17
6917;545.717.526-01;Antônio Gonçalves;antonio.goncalves5917@gmail.com;São Paulo;08/12/2020
6735;053.399.026-25;José Peçanha;jose.pecanha5735@gmail.com;CURITIBA;24/08/2021
2631;71990380387;Patrícia Ribeiro;patricia.ribeiro1631@gmail.com;Santo André;14/08/2022
5784;822.490.934-40;Válter Simões;valter.simões4784@gmail.com;Niterói;16/02/2024
5188;38637736408;Luís Barbosa;luis.barbosa4188@gmail.com;sorocaba;2019-03-21
5113;701.200.840-74;Célia Barbosa;celia.barbosa4113@gmail.com;Valinhos;30-09-24
5818;80446007951;Fábio Ribeiro;fabio.ribeiro4818@gmail.com;Rio de Janeiro;14/10/2020
3880;876.096.737-49;João Silva;joao.silva2880@gmail.com;Valinhos;03-11-22
3501;66721922800;Antônio Machado;antonio.machado2501@gmail.com;belo horizonte;21/08/2025
6118;34184243509;Patrícia Ribeiro;patricia.ribeiro5118@gmail.com;Belo Horizonte;14/06/2023
12882;433.805.363-18;Patrícia Peçanha;patricia.souza3882@gmail.com; Goiânia  ;24-12-23
6860;874.994.531-97;José Machado;-;Goiânia;22/05/2024
5538;77642378840;Luís Machado;luis.machado4538@gmail.com;Belo Horizonte;18/03/2021
4616;10321658043;Luís Gonçalves;luis.goncalves3616@gmail.com;Sorocaba;21/09/2022
6435;848.177.455-33;Antônio Barbosa;antonio.barbosa5435@gmail.com;NITERÓI;05/03/2020
6973;87657582421;Ana Ribeiro;ana.ribeiro5973@gmail.com;Santo André;2025-07-26
1034;45299124180;Antônio Machado;antonio.machado34@gmail.com;Goiânia;08-11-19
1739;33445056617;Célia Araújo;celia.araujo739@gmail.com;Niterói;13/03/2020
5170;722.638.617-85;Célia Souza;celia.souza4170@gmail.com;Santo André;29-02-20
1365;27354352020;João Ribeiro;joao.ribeiro365@gmail.com;Sorocaba;2022-11-08
4217;86865146697;Patrícia Souza;patricia.souza3217@gmail.com;Curitiba;11/03/2024
3702;08861125832;Antônio Araújo;antonio.araujo2702@gmail.com;Curitiba;04/06/2024
2208;728.575.958-91;Célia Souza;celia.souza1208@gmail.com; são paulo  ;19-07-25
4181;19383477067;Maria Silva;maria.silva3181@gmail.com;Belo Horizonte;22/03/2025
6778;42513861752;Conceição Peçanha;conceicao.pecanha5778@gmail.com;sorocaba;2021-11-23
